"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Text.d:587","Mistrzu, chciałbym nosić szatę Arcymaga Ognia.","Майстер, я хотів би одягти рясу Архімейстру вогню.","","False","NAME_CorristoHighRobe","",""
"Content/Story/Text.d:588","Szata Arcymaga","Я хотів би одягнути мантію Архімейстра води.","","False","NAME_SaturasHighRobe","",""
"Content/Story/Text.d:589","Ciężka Zbroja Cienia. Broń 40, Pociski 5, Ogień 20","Важкі обладунки тіні. Зброя 40, Снаряди 5, Вогонь 20","","False","NAME_DiegoHeavyShadows","",""
"Content/Story/Text.d:590","Ciężka Zbroja Strażnika. Broń 70, Pociski 10, Ogień 35","Важкі обладунки вартівника. Зброя 70, Снаряди 10, Вогонь 35","","False","NAME_StoneHeavyGuards","",""
"Content/Story/Text.d:591","Zbroja Strażnika. Broń 55, Pociski 10, Ogień 25","Обладунки вартівника. Зброя 55, Снаряди 10, Вогонь 25","","False","NAME_StoneGuards","",""
"Content/Story/Text.d:592","Pancerz Szkodnika. Broń 35, Pociski 5, Ogień 15","Одяг злодія. Зброя 35, Снаряди 5, Вогонь 15","","False","NAME_WolfBandits","",""
"Content/Story/Text.d:593","Ciężki Pancerz Szkodnika. Broń 40, Pociski 5, Ogień 20","Важкий одяг злодія. Зброя 40, Снаряди 5, Вогонь 20","","False","NAME_WolfHeavyBandits","",""
"Content/Story/Text.d:594","Pancerz Najemnika. Broń 55, Pociski 10, Ogień 25","Обладунки найманця. Зброя 55, Снаряди 10, Вогонь 25","","False","NAME_LeeMercs","",""
"Content/Story/Text.d:596","Ciężki Pancerz Najemnika. Broń 70, Pociski 10, Ogień 35","Важкі обладунки найманця. Зброя 70, Снаряди 10, Вогонь 35","","False","NAME_LeeHeavyMercs","",""
"Content/Story/Text.d:597","Lekkie Spodnie Kopacza. Broń 10, Ogień 5","Легкі панталони копача. Зброя 10, Вогонь 5","","False","NAME_FiskLightDiggers","",""
"Content/Story/Text.d:598","Spodnie Kopacza. Broń 15, Ogień 5","Панталони копача. Зброя 15, Вогонь 5","","False","NAME_FiskDiggers","",""
"Content/Story/Text.d:603","Ciężka Zbroja Świątynna. Broń 70, Pociski 10, Ogień 35","Важкі обладунки храмовника. Зброя 70, Снаряди 10, Вогонь 35","","False","NAME_GorNaTothHeavyTpl","",""
"Content/Story/Text.d:604","Zbroja Świątynna. Broń 55, Pociski 10, Ogień 25","Обладунки храмовника. Зброя 55, Снаряди 10, Вогонь 25","","False","NAME_GorNaTothTpl","",""
"Content/Story/Text.d:605","Przepaska. Broń 15, Ogień 10","Набедреник. Зброя 15, Вогонь 10","","False","NAME_TorwachenPsiRock","",""
"Content/Story/Text.d:619","Część zmian wejdzie w życie po zrestartowaniu komputera.","Деякі зміни набудуть чинності після перезавантаження комп’ютера.","","False","MENU_TEXT_NEEDS_RESTART","",""
"Content/Story/Text.d:627","Przyjmij","Прийняти","","False","STR_INFO_TRADE_ACCEPT","",""
"Content/Story/Text.d:628","Odrzuć","Відхилити","","False","STR_INFO_TRADE_RESET","",""
"Content/Story/Text.d:629","WSTECZ","НАЗАД","","False","STR_INFO_TRADE_EXIT","",""
"Content/Story/Text.d:630","Badenixe","Жінка, що миється","","False","STR_BADENIXE","",""
"Content/Story/Text.d:632","Rozdział 1","Розділ 1","","False","KapWechsel_1","",""
"Content/Story/Text.d:633","Witamy w Kolonii!","Світ засуджених","","False","KapWechsel_1_Text","",""
"Content/Story/Text.d:634","Rozdział 2","Розділ 2","","False","KapWechsel_2","",""
"Content/Story/Text.d:635","Gniazdo pełzaczy","Гніздо повзунів","","False","KapWechsel_2_Text","",""
"Content/Story/Text.d:636","Rozdział 3","Розділ 3","","False","KapWechsel_3","",""
"Content/Story/Text.d:637","Starożytna magia","Артефакти давніх сил","","False","KapWechsel_3_Text","",""
"Content/Story/Text.d:638","Rozdział 4","Розділ 4","","False","KapWechsel_4","",""
"Content/Story/Text.d:640","Xardas","Ксардас","","False","KapWechsel_4_Text","",""
"Content/Story/Text.d:641","Rozdział 5","Розділ 5","","False","KapWechsel_5","",""
"Content/Story/Text.d:642","Strażnicy portalu","Вартові порталу","","False","KapWechsel_5_Text","",""
"Content/Story/Text.d:643","Rozdział 6","Розділ 6","","False","KapWechsel_6","",""
"Content/Story/Text.d:644","Leże Śniącego","Храм Сплячого","","False","KapWechsel_6_Text","",""
"Content/Story/Text.d:645","Rozwinięta umiejętność: ","Вміння підвищено: ","","False","UI_Notification_SkillIncreasedFormat","",""
"Content/Story/Text.d:645","Broń jednoręczna","Одноручна зброя","","False","Skill_Melee_OneHanded","",""
"Content/Story/Text.d:645","Śmieć","Сміття","","False","Item_Junk","",""
