"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Items/Melee_weapons.d:1596","Lekki miecz dwuręczny","Легкий дворучний меч","","False","ItMw_2H_Sword_Light_01.name","",""
"Content/Items/Melee_weapons.d:1624","Miecz nadzorcy","Меч наглядача","","False","ItMw_2H_Sword_Light_02.name","",""
"Content/Items/Melee_weapons.d:1650","Ostrze Najemnika","Клинок найманця","","False","ItMw_2H_Sword_Light_03.name","",""
"Content/Items/Melee_weapons.d:1677","Miecz królewski","Королівський меч","","False","ItMw_2H_Sword_Light_04.name","",""
"Content/Items/Melee_weapons.d:1704","Miecz demonów","Меч демонів","","False","ItMw_2H_Sword_Light_05.name","",""
"Content/Items/Melee_weapons.d:1733","Lekki topór bojowy","Легка бойова сокира","","False","ItMw_2H_Axe_light_01.name","",""
"Content/Items/Melee_weapons.d:1761","Grzmot","Удар грому","","False","ItMw_2H_Axe_light_02.name","",""
"Content/Items/Melee_weapons.d:1788","Chrzęst","Розбій","","False","ItMw_2H_Axe_light_03.name","",""
"Content/Items/Melee_weapons.d:1817","Dwuręczniak","Дворучник","","False","ItMw_2H_Sword_01.name","",""
"Content/Items/Melee_weapons.d:1844","Ostrze bohatera","Клинок витязя","","False","ItMw_2H_Sword_02.name","",""
"Content/Items/Melee_weapons.d:1871","Krwawe ostrze","Криваве лезо","","False","ItMw_2H_Sword_03.name","",""
"Content/Items/Melee_weapons.d:1899","Ciężki dwuręczniak","Важкий дворучник","","False","ItMw_2H_Sword_Heavy_01.name","",""
"Content/Items/Melee_weapons.d:1927","Gniewna stal","Гнівна сталь","","False","ItMw_2H_Sword_Heavy_02.name","",""
"Content/Items/Melee_weapons.d:1953","Wściekła stal","Люта сталь","","False","ItMw_2H_Sword_Heavy_03.name","",""
"Content/Items/Melee_weapons.d:1980","Mściwa stal","Мстива сталь","","False","ItMw_2H_Sword_Heavy_04.name","",""
"Content/Items/Melee_weapons.d:2009","Topór wojenny","Військова сокира","","False","ItMw_2H_Axe_Heavy_01.name","",""
"Content/Items/Melee_weapons.d:2036","Krzyk wojownika","Клич воїна","","False","ItMw_2H_Axe_Heavy_02.name","",""
"Content/Items/Melee_weapons.d:2063","Pięść barbarzyńcy","Кулак барбара","","False","ItMw_2H_Axe_Heavy_03.name","",""
"Content/Items/Melee_weapons.d:2090","Pięść trolla","Кулак троля","","False","ItMw_2H_Axe_Heavy_04.name","",""
"Content/Items/Melee_weapons.d:2121","Krush Varrok","Краш Варрок","","False","ItMw2hOrcSword01.name","",""
"Content/Items/Melee_weapons.d:2148","Krush Pach","Краш Пах","","False","ItMw2hOrcAxe01.name","",""
"Content/Items/Melee_weapons.d:2175","Krush UrRok","Краш УрРок","","False","ItMw2hOrcAxe02.name","",""
"Content/Items/Melee_weapons.d:2202","Krush Agash","Краш Аґаш","","False","ItMw2hOrcAxe03.name","",""
"Content/Items/Melee_weapons.d:2229","Krush BrokDar","Краш БрокДар","","False","ItMw2hOrcAxe04.name","",""
"Content/Items/Melee_weapons.d:2256","Krush Karrok","Краш Каррок","","False","ItMw2hOrcMace01.name","",""
"Content/Items/Melee_weapons.d:2281","Grachtnakk","Ґрахтнакк","","False","ItRwOrcstaff.name","",""
"Content/Items/Melee_weapons.d:2307","ShaBaNakk","ШаБаНакк","","False","ItRwUdOrcstaff.name","",""
"Content/Items/Melee_weapons.d:2320","Zardzewiały miecz","Іржавий меч","","False","ItMw_1H_Sword_Old_01__BUSY","",""
"Content/Items/Melee_weapons.d:2320","Relikt dawnych czasów Kolonii. Ten zniszczony oręż nadal jest używany przez nowych przybyszy.","Реліквія перших днів існування колонії, ці зношені леза все ще використовуються серед новоприбулих.","","False","ItMw_1H_Sword_Old_01_description","",""
"Content/Items/Melee_weapons.d:2322","Relikt dawnych czasów Kolonii. Ten zniszczony oręż","Реліквія перших днів існування колонії, ці зношені","","False","ItMw_1H_Sword_Old_01_description_1","",""
"Content/Items/Melee_weapons.d:2327","nadal jest używany przez nowych przybyszy.","леза все ще використовуються серед новоприбулих.","","False","ItMw_1H_Sword_Old_01_description_2","",""
"Content/Items/MISC.d:57","Niezbędny dla tych, którzy potrafią otwierać to, co jest zamknięte.","Необхідна для тих, хто може відкрити те, що закрито.","","False","ItKe_Lockpick_description","",""
"Content/Items/MISC.d:60","Wytrych","Відмичка","","False","ItKeLockpick.name","",""
"Content/Items/MISC.d:82","Klucz","Ключ","","False","ItKeKey1.name","",""
"Content/Items/MISC.d:99","Klucz","Ключ","","False","ItKeKey2.name","",""
"Content/Items/MISC.d:116","Klucz","Ключ","","False","ItKeKey3.name","",""
"Content/Items/MISC.d:133","Klucz","Ключ","","False","ItKeKey4.name","",""
"Content/Items/MISC.d:148","Klucz Cavalorna","Ключ Кавалорна","","False","ItKeCavalorn01.name","",""
"Content/Items/MISC.d:171","Rozdrabniacz","Розпушувач","","False","ItMiStomper.name","",""
"Content/Items/MISC.d:189","Młotek","Молоток","","False","ItMiHammer.name","",""
"Content/Items/MISC.d:207","Drewniana łyżka","Черпак","","False","ItMiScoop.name","",""
"Content/Items/MISC.d:226","Kolba","Лабораторний флакон","","False","ItMiFlask.name","",""
"Content/Items/MISC.d:246","Stal","Необроблена сталь","","False","ItMiSwordraw.name","",""
"Content/Items/MISC.d:263","Rozgrzana stal","Нагріта сталь","","False","ItMiSwordrawhot.name","",""
"Content/Items/MISC.d:280","Rozgrzane ostrze","Нагріте лезо","","False","ItMiSwordbladehot.name","",""
"Content/Items/MISC.d:297","Ostrze","Клинок","","False","ItMiSwordblade.name","",""
"Content/Items/MISC.d:321","Pochodnia","Смолоскип","","False","ItLsTorchFirespit.name","",""
"Content/Items/MISC.d:338","Namacalne połączenie ze światem zewnętrznym. Jej melodie pomagają zachować zdrowy rozsądek i kulturę, przez co instrument jest nie mniej cenny niż ruda.","Відчутний зв'язок із зовнішнім світом. Її мелодії допомагають підтримувати здоровий глузд і культуру, що робить інструмент не менш цінним, ніж руда.","","False","ItMi_Lute_description","",""
"Content/Items/MISC.d:339","Namacalne połączenie ze światem zewnętrznym. Jej melodie pomagają zachować","Відчутний зв'язок із зовнішнім світом. Її мелодії допомагають підтримувати","","False","ItMi_Lute_description_1","",""
"Content/Items/MISC.d:340","zdrowy rozsądek i kulturę, przez co instrument jest nie mniej cenny niż ruda.","здоровий глузд і культуру, що робить інструмент не менш цінним, ніж руда.","","False","ItMi_Lute_description_2","",""
"Content/Items/MISC.d:347","Lutnia","Лютня","","False","ItMiLute.name","",""
"Content/Items/MISC.d:371","Liść palmowy","Пальмовий лист","","False","ItMiWedel.name","",""
"Content/Items/MISC.d:385","Szczotki te są czymś więcej niż tylko narzędziem do czyszczenia – są niezbędne do utrzymania broni, pancerzy i zdrowia w dobrym stanie w trudnych warunkach panujących w Kolonii.","Щітки - це більше, ніж просто інструмент для чищення, вони необхідні для того, щоб підтримувати зброю, броню та здоров'я в належному стані в суворих умовах в колонії.","","False","ItMi_Stuff_Brush_description","",""
"Content/Items/MISC.d:386","Szczotki te są czymś więcej niż tylko narzędziem do czyszczenia –","Щітки - це більше, ніж просто інструмент для чищення, вони необхідні","","False","ItMi_Stuff_Brush_description_1","",""
"Content/Items/MISC.d:387","są niezbędne do utrzymania broni, pancerzy i zdrowia w dobrym stanie","для того, щоб підтримувати зброю, броню та здоров'я","","False","ItMi_Stuff_Brush_description_2","",""
"Content/Items/MISC.d:389","w trudnych warunkach panujących w Kolonii.","в належному стані в суворих умовах в колонії.","","False","ItMi_Stuff_Brush_description_3","",""
"Content/Items/MISC.d:396","Szczotka","Щітка","","False","ItMiBrush.name","",""
"Content/Items/MISC.d:415","Zielony Nowicjusz","Зелений новачок","","False","ItMiJoint_1.name","",""
"Content/Items/MISC.d:436","Mrok Północy","Північна темрява","","False","ItMiJoint_2.name","",""
"Content/Items/MISC.d:460","Zew nocy","Поклик сну","","False","ItMiJoint_3.name","",""
"Content/Items/MISC.d:476","Siła napędowa Kolonii. Unikalne właściwości sprawiają, że jest zarówno walutą, jak i pożądanym zasobem, kształtując tym samym dynamikę władzy w Kolonii i królestwie.","Життєдайне джерело колонії. Її унікальні властивості роблять її валютою, та бажаним ресурсом, формуючи динаміку розвитку колонії та могутності королівства.","","False","ItMi_Orenugget_description","",""
"Content/Items/MISC.d:478","Siła napędowa Kolonii. Unikalne właściwości sprawiają, że jest","Життєдайне джерело колонії. Її унікальні властивості роблять","","False","ItMi_Orenugget_description_1","",""
"Content/Items/MISC.d:479","zarówno walutą, jak i pożądanym zasobem, kształtując tym samym","її валютою, та бажаним ресурсом, формуючи динаміку","","False","ItMi_Orenugget_description_2","",""
"Content/Items/MISC.d:482","dynamikę władzy w Kolonii i królestwie.","розвитку колонії та могутності королівства.","","False","ItMi_Orenugget_description_3","",""
"Content/Items/MISC.d:489","Bryłka rudy","Брилка руди","","False","ItMiNugget.name","",""
"Content/Items/MISC.d:503","Niezastąpiona do poruszania się po zdradliwych, pogrążonych w mroku obszarach Kolonii. Może być używana jako prowizoryczna broń przeciwko bestiom, czasami z ognistymi efektami.","Незамінна для мандрівки підступними, похмурими місцями Колонії. Можна використовувати як імпровізовану зброю проти звірів, іноді з вогняним ефектом.","","False","ItMw_1H_Torch_description","",""
"Content/Items/MISC.d:505","Niezastąpiona do poruszania się po zdradliwych, pogrążonych","Незамінна для мандрівки підступними, похмурими місцями","","False","ItMw_1H_Torch_description_1","",""
"Content/Items/MISC.d:506","w mroku obszarach Kolonii. Może być używana jako prowizoryczna","Колонії. Можна використовувати як імпровізовану","","False","ItMw_1H_Torch_description_2","",""
"Content/Items/MISC.d:509","broń przeciwko bestiom, czasami z ognistymi efektami.","зброю проти звірів, іноді з вогняним ефектом.","","False","ItMw_1H_Torch_description_3","",""
"Content/Items/MISC.d:516","Pochodnia","Смолоскип","","False","ItLsTorch.name","",""
"Content/Items/MISC.d:535","Płonąca pochodnia","Палаючий смолоскип","","False","ItLsTorchburning.name","",""
"Content/Items/MISC.d:552","Pochodnia","Зотлілий смолоскип","","False","ItLsTorchburned.name","",""
"Content/Items/MISC.d:576","Bagienne ziele","Болотянка","","False","ItMi_Plants_Swampherb_01.name","",""
"Content/Items/MISC.d:585","Ceniona odrobina radości w Kolonii, często używana do palenia miejscowych ziół.","Заповітна втіха в колонії, часто використовується з місцевими травами.","","False","ItMi_Stuff_Pipe_01_description","",""
"Content/Items/MISC.d:586","Ceniona odrobina radości w Kolonii,","Заповітна втіха в колонії,","","False","ItMi_Stuff_Pipe_01_description_1","",""
"Content/Items/MISC.d:591","często używana do palenia miejscowych ziół.","часто використовується з місцевими травами.","","False","ItMi_Stuff_Pipe_01_description_2","",""
"Content/Items/MISC.d:597","Fajka","Люлька","","False","ItMi_Stuff_Pipe_01.name","",""
"Content/Items/MISC.d:614","Brzytwa","Бритва","","False","ItMi_Stuff_Barbknife_01.name","",""
"Content/Items/MISC.d:622","Pozostałość po życiu przed powstaniem bariery. Niegdyś była cenna w Myrtanie, ale pod barierą jest bezwartościowa.","Залишок життя до того, як був створений бар'єр. Колись вона була цінна у Міртані, але під бар'єром вже нічого не варта.","","False","ItMi_Oldcoin_01_description","",""
"Content/Items/MISC.d:624","Pozostałość po życiu przed powstaniem bariery.","Залишок життя до того, як був створений бар'єр. Колись вона була","","False","ItMi_Oldcoin_01_description_1","",""
"Content/Items/MISC.d:627","Niegdyś była cenna w Myrtanie, ale pod barierą jest bezwartościowa.","цінна у Міртані, але під бар'єром вже нічого не варта.","","False","ItMi_Oldcoin_01_description_2","",""
"Content/Items/MISC.d:635","Moneta","Монета","","False","ItMi_Stuff_OldCoin_01.name","",""
"Content/Items/MISC.d:653","Moneta","Монетка","","False","ItMi_Stuff_OldCoin_02.name","",""
"Content/Items/MISC.d:663","Zużyte metalowe naczynie. Przypomina, że nawet więźniowie muszą jeść.","Потерта металева тарілка. Нагадування про те, що навіть ув'язненим потрібно їсти.","","False","ItMi_Stuff_Plate_01_description","",""
"Content/Items/MISC.d:671","Talerz","Тарілка","","False","ItMi_Stuff_Plate_01.name","",""
"Content/Items/MISC.d:688","Świecznik","Свічник","","False","ItMi_Stuff_Candel_01.name","",""
"Content/Items/MISC.d:700","Widział wiele toastów. Często jedyny luksus w skromnym dobytku Kopacza.","Він бачив багато тостів. Часто це була єдина розкіш у мізерних статках копача.","","False","ItMi_Stuff_Cup_01_description","",""
"Content/Items/MISC.d:708","Kubek","Кухоль","","False","ItMi_Stuff_Cup_01.name","",""
"Content/Items/MISC.d:725","Puchar","Кубок","","False","ItMi_Stuff_Cup_02.name","",""
"Content/Items/MISC.d:740","Sztućce","Столове приладдя","","False","ItMi_Stuff_Silverware_01.name","",""
"Content/Items/MISC.d:759","Patelnia","Пательня","","False","ItMi_Stuff_Pan_01.name","",""
"Content/Items/MISC.d:765","Wszechobecne we wszystkich obozach. Te proste dzbany są kluczowe w dystrybucji wody.","Ці прості глечики, поширені в усіх таборах, мають вирішальне значення для розподілу води.","","False","ItMi_Stuff_Mug_01_description","",""
"Content/Items/MISC.d:767","Wszechobecne we wszystkich obozach. Te proste dzbany","Ці прості глечики, поширені в усіх таборах,","","False","ItMi_Stuff_Mug_01_description_1","",""
"Content/Items/MISC.d:772","są kluczowe w dystrybucji wody.","мають вирішальне значення для розподілу води.","","False","ItMi_Stuff_Mug_01_description_2","",""
"Content/Items/MISC.d:779","Dzban","Дзбан","","False","ItMi_Stuff_Mug_01.name","",""
"Content/Items/MISC.d:786","Naczynia będące wspomnieniem po handlu przed powstaniem Kolonii, pełnią obecnie wiele funkcji w obozie.","Посудини, які нагадують про торгівлю до створення бар'єру, сьогодні виконують багато функцій у таборі.","","False","ItMi_Stuff_Amphore_01_description","",""
"Content/Items/MISC.d:787","Naczynia będące wspomnieniem po handlu przed powstaniem","Посудини, які нагадують про торгівлю до створення","","False","ItMi_Stuff_Amphore_01_description_1","",""
"Content/Items/MISC.d:793","Kolonii, pełnią obecnie wiele funkcji w obozie.","бар'єру, сьогодні виконують багато функцій у таборі.","","False","ItMi_Stuff_Amphore_01_description_2","",""
"Content/Items/MISC.d:800","Amfora","Амфора","","False","ItMi_Stuff_Amphore_01.name","",""
"Content/Items/MISC.d:818","Posążek","Статуетка","","False","ItMi_Stuff_Idol_Ogront_01.name","",""
"Content/Items/MISC.d:838","Siarka","Сірка","","False","ItMi_Alchemy_Sulphur_01.name","",""
"Content/Items/MISC.d:855","Rtęć","Ртуть","","False","ItMi_Alchemy_Quicksilver_01.name","",""
"Content/Items/MISC.d:873","Sól","Сіль","","False","ItMi_Alchemy_Salt_01.name","",""
"Content/Items/MISC.d:889","Olej syrianiczny","Сиріанська олія","","False","ItMi_Alchemy_Syrianoil_01.name","",""
"Content/Items/MISC.d:904","Sadło kretoszczura","Сало кротощура","","False","ItMi_Alchemy_Moleratlubric_01.name","",""
"Content/Items/MISC.d:923","Czysty alkohol","Чистий спирт","","False","ItMi_Alchemy_Alcohol_01.name","",""
"Content/Items/Potions.d:67","Esencja magicznej energii","Есенція магічної енергії","","False","ItFo_Potion_Mana_01.description","",""
"Content/Items/Potions.d:93","Wyciąg magicznej energii","Екстракт магічної енергії","","False","ItFo_Potion_Mana_02.description","",""
"Content/Items/Potions.d:119","Eliksir magicznej energii","Еліксир магічної енергії","","False","ItFo_Potion_Mana_03.description","",""
"Content/Items/Potions.d:148","Eliksir","Еліксир","","False","ItFo_Potion_Elixier.description","",""
"Content/Items/Potions.d:164","Mikstura lecznicza uwarzona z rzadkich ziół. Jej błyskawiczne właściwości lecznicze uratowały już niezliczone istnienia, więc nie ma co się dziwić, że utalentowani alchemicy są niezwykle cenieni w Kolonii.","Цілюще зілля, зварене з рідкісних трав. Його швидкі лікувальні властивості рятують незліченну кількість життів, тому вправні алхіміки високо цінуються в колонії","","False","ItFo_Potion_Health_01_description","",""
"Content/Items/Potions.d:165","Mikstura lecznicza uwarzona z rzadkich ziół. Jej błyskawiczne właściwości","Цілюще зілля, зварене з рідкісних трав. Його швидкі","","False","ItFo_Potion_Health_01_description_1","",""
"Content/Items/Potions.d:166","lecznicze uratowały już niezliczone istnienia, więc nie ma co się dziwić,","лікувальні властивості рятують незліченну кількість","","False","ItFo_Potion_Health_01_description_2","",""
"Content/Items/Potions.d:167","że utalentowani alchemicy są niezwykle cenieni w Kolonii.","життів, тому вправні алхіміки високо цінуються в колонії","","False","ItFo_Potion_Health_01_description_3","",""
"Content/Items/Potions.d:182","Esencja uzdrawiająca","Есенція лікування","","False","ItFo_Potion_Health_01.description","",""
"Content/Items/Potions.d:210","Wyciąg uzdrawiający","Екстракт лікування","","False","ItFo_Potion_Health_02.description","",""
"Content/Items/Potions.d:236","Eliksir uzdrawiający","Еліксир лікування","","False","ItFo_Potion_Health_03.description","",""
"Content/Items/Potions.d:269","Napój z pełzaczy","Напій з повзуна","","False","ItFo_Potion_Elixier_Egg.description","",""
"Content/Items/Potions.d:269","Pozwala nawiązać kontakt ze Śniącym.","","","","ItFo_Potion_Elixier_Egg.TEXT[0]","",""
"Content/Items/Potions.d:298","Esencja siły","Есенція сили","","False","ItFo_Potion_Strength_01.description","",""
"Content/Items/Potions.d:323","Wyciąg siły","Екстракт сили","","False","ItFo_Potion_Strength_02.description","",""
"Content/Items/Potions.d:348","Eliksir siły","Еліксир сили","","False","ItFo_Potion_Strength_03.description","",""
"Content/Items/Potions.d:378","Esencja zwinności","Есенція спритності","","False","ItFo_Potion_Dex_01.description","",""
"Content/Items/Potions.d:403","Wyciąg zwinności","Екстракт спритності","","False","ItFo_Potion_Dex_02.description","",""
"Content/Items/Potions.d:428","Eliksir zwinności","Еліксир спритності","","False","ItFo_Potion_Dex_03.description","",""
"Content/Items/Potions.d:456","Napój potęgi","Напій снаги","","False","ItFo_Potion_Master_01.description","",""
"Content/Items/Potions.d:487","Napój władzy","Напій потужності","","False","ItFo_Potion_Master_02.description","",""
"Content/Items/Potions.d:521","Esencja życia","Есенція життя","","False","ItFo_Potion_Health_Perma_01.description","",""
"Content/Items/Potions.d:546","Wyciąg życia","Екстракт життя","","False","ItFo_Potion_Health_Perma_02.description","",""
"Content/Items/Potions.d:571","Eliksir życia","Еліксир життя","","False","ItFo_Potion_Health_Perma_03.description","",""
"Content/Items/Potions.d:599","Esencja ducha","Есенція духу","","False","ItFo_Potion_Mana_Perma_01.description","",""
"Content/Items/Potions.d:625","Wyciąg ducha","Екстракт духу","","False","ItFo_Potion_Mana_Perma_02.description","",""
"Content/Items/Potions.d:651","Eliksir ducha","Еліксир духу","","False","ItFo_Potion_Mana_Perma_03.description","",""
"Content/Items/Potions.d:681","Napój lekkości","Напій легкості","","False","ItFo_Potion_Haste_01.description","",""
"Content/Items/Potions.d:682","Pozwala na krótkotrwały sprint.","","","","ItFo_Potion_Haste_01.TEXT[1]","",""
"Content/Items/Potions.d:708","Napój szybkości","Напій швидкості","","False","ItFo_Potion_Haste_02.description","",""
"Content/Items/Potions.d:709","Pozwala graczowi szybciej biegać.","","","","ItFo_Potion_Haste_02.TEXT[1]","",""
"Content/Items/Potions.d:735","Napój przyspieszenia","Напій прискорення","","False","ItFo_Potion_Haste_03.description","",""
"Content/Items/Potions.d:736","Pozwala graczowi na dłuższe sprinty.","","","","ItFo_Potion_Haste_03.TEXT[1]","",""
"Content/Items/Ranged_weapons.d:2","Prymitywnie wykonany krótki łuk o asymetrycznych ramionach. Popularny wśród początkujących myśliwych i zdesperowanych więźniów.","Грубо зроблений короткий лук з асиметричними кінцівками. Популярний серед мисливців-початківців та відчайдух.","","False","ItRw_Bow_Small_01_description","",""
"Content/Items/Ranged_weapons.d:3","Prymitywnie wykonany krótki łuk o asymetrycznych ramionach.","Грубо зроблений короткий лук з асиметричними кінцівками.","","False","ItRw_Bow_Small_01_description_1","",""
"Content/Items/Ranged_weapons.d:4","Popularny wśród początkujących myśliwych i zdesperowanych więźniów.","Популярний серед мисливців-початківців та відчайдух.","","False","ItRw_Bow_Small_01_description_2","",""
"Content/Items/Ranged_weapons.d:7","Krótki łuk","Короткий лук","","False","ItRw_Bow_Small_01.name","",""
"Content/Items/Ranged_weapons.d:32","Kompaktowy drewniany krótki łuk. Jego prosta konstrukcja sprawia, że jest popularny wśród Cieni i łuczników w Nowym Obozie.","Компактний дерев'яний лук. Проста конструкція робить його популярним серед тіней та лучників Нового Табору.","","False","ItRw_Bow_Small_02_description","",""
"Content/Items/Ranged_weapons.d:33","Kompaktowy drewniany krótki łuk. Jego prosta konstrukcja sprawia,","Компактний дерев'яний лук. Проста конструкція робить","","False","ItRw_Bow_Small_02_description_1","",""
"Content/Items/Ranged_weapons.d:34","że jest popularny wśród Cieni i łuczników w Nowym Obozie.","його популярним серед тіней та лучників Нового Табору.","","False","ItRw_Bow_Small_02_description_2","",""
"Content/Items/Ranged_weapons.d:39","Łuk kawaleryjski","Кавалерійський лук","","False","ItRw_Bow_Small_02.name","",""
"Content/Items/Ranged_weapons.d:65","Łuk polowy","Польовий лук","","False","ItRw_Bow_Small_03.name","",""
"Content/Items/Ranged_weapons.d:84","Krótki łuk z ciemnego drewna z ramionami wzmocnionymi metalem. Preferowany przez wpływowych Cieni ze względu na moc i precyzję.","Короткий лук з темної деревини з армованими металом кінцівками. Впливові тіні віддають перевагу тіні за його потужність і точність.","","False","ItRw_Bow_Small_04_description","",""
"Content/Items/Ranged_weapons.d:85","Krótki łuk z ciemnego drewna z ramionami wzmocnionymi metalem.","Короткий лук з темної деревини з армованими металом кінцівками.","","False","ItRw_Bow_Small_04_description_1","",""
"Content/Items/Ranged_weapons.d:86","Preferowany przez wpływowych Cieni ze względu na moc i precyzję.","Впливові тіні віддають перевагу тіні за його потужність і точність.","","False","ItRw_Bow_Small_04_description_2","",""
"Content/Items/Ranged_weapons.d:91","Łuk myśliwski","Мисливський лук","","False","ItRw_Bow_Small_04.name","",""
"Content/Items/Ranged_weapons.d:117","Kościany łuk","Кістяний лук","","False","ItRw_Bow_Small_05.name","",""
"Content/Items/Ranged_weapons.d:140","Długi, lekko zakrzywiony drewniany łuk. Prosta konstrukcja bez owijki. Popularny wśród mieszkańców Nowego Obozu ze względu na swój zasięg.","Високий, злегка вигнутий дерев'яний лук. Простий дизайн без обгортання руків'я. Популярний серед мешканців Нового Табору завдяки своєму асортименту.","","False","ItRw_Bow_Long_01_description","",""
"Content/Items/Ranged_weapons.d:141","Długi, lekko zakrzywiony drewniany łuk. Prosta konstrukcja bez owijki.","Високий, злегка вигнутий дерев'яний лук. Простий дизайн без обгортання","","False","ItRw_Bow_Long_01_description_1","",""
"Content/Items/Ranged_weapons.d:142","Popularny wśród mieszkańców Nowego Obozu ze względu na swój zasięg.","руків'я. Популярний серед мешканців Нового Табору завдяки своєму асортименту.","","False","ItRw_Bow_Long_01_description_2","",""
"Content/Items/Ranged_weapons.d:148","Długi łuk","Довгий лук","","False","ItRw_Bow_Long_01.name","",""
"Content/Items/Ranged_weapons.d:174","Łuk kolczasty","Колючий лук","","False","ItRw_Bow_Long_02.name","",""
"Content/Items/Ranged_weapons.d:198","Łuk wierzbowy","Вербовий лук","","False","ItRw_Bow_Long_03.name","",""
"Content/Items/Ranged_weapons.d:222","Łuk dębowy","Дубовий лук","","False","ItRw_Bow_Long_04.name","",""
"Content/Items/Ranged_weapons.d:247","Wilcze kły","Вовчі кігті","","False","ItRw_Bow_Long_05.name","",""
"Content/Items/Ranged_weapons.d:270","Podmuch wiatru","Удар вітру","","False","ItRw_Bow_Long_06.name","",""
"Content/Items/Ranged_weapons.d:293","Łuk żołnierski","Військовий лук","","False","ItRw_Bow_Long_07.name","",""
"Content/Items/Ranged_weapons.d:318","Łuk z poroża","Роговий лук","","False","ItRw_Bow_Long_08.name","",""
"Content/Items/Ranged_weapons.d:342","Łuk Nimroda","Лук Німрода","","False","ItRw_Bow_Long_09.name","",""
"Content/Items/Ranged_weapons.d:368","Łuk wojenny","Військовий лук","","False","ItRw_Bow_War_01.name","",""
"Content/Items/Ranged_weapons.d:392","Pogromca orków","Вбивця орків","","False","ItRw_Bow_War_02.name","",""
"Content/Items/Ranged_weapons.d:416","Gromowładny","Штормовий лук","","False","ItRw_Bow_War_03.name","",""
"Content/Items/Ranged_weapons.d:440","Piekielny łuk","Демонічний лук","","False","ItRw_Bow_War_04.name","",""
"Content/Items/Ranged_weapons.d:464","Łuk śmierci","Лук смерті","","False","ItRw_Bow_War_05.name","",""
"Content/Items/Ranged_weapons.d:484","Lekka drewniana kusza z metalowymi wzmocnieniami. Popularna wśród Strażników Starego Obozu.","Легкий дерев'яний арбалет з металевими підсилювачами. Популярний серед вартових Старого Табору","","False","ItRw_Crossbow_01_description","",""
"Content/Items/Ranged_weapons.d:486","Lekka drewniana kusza z metalowymi wzmocnieniami.","Легкий дерев'яний арбалет з металевими підсилювачами.","","False","ItRw_Crossbow_01_description_1","",""
"Content/Items/Ranged_weapons.d:487","Popularna wśród Strażników Starego Obozu.","Популярний серед вартових Старого Табору","","False","ItRw_Crossbow_01_description_2","",""
"Content/Items/Ranged_weapons.d:493","Lekka kusza","Легкий арбалет","","False","ItRw_Crossbow_01.name","",""
"Content/Items/Ranged_weapons.d:519","Kusza","Арбалет","","False","ItRw_Crossbow_02.name","",""
"Content/Items/Ranged_weapons.d:544","Ciężka kusza","Важкий арбалет","","False","ItRw_Crossbow_03.name","",""
"Content/Items/Ranged_weapons.d:568","Kusza wojenna","Військовий арбалет","","False","ItRw_Crossbow_04.name","",""
"Content/Items/Ranged_weapons.d:590","Strzała","Стріла","","False","ItAm_Arrow","",""
"Content/Items/Ranged_weapons.d:590","Wykonane z materiałów dostępnych pod barierą, strzały te są niezbędne do łuków i stanowią różnicę między patykiem a bronią.","Виготовлені з матеріалів, які можна знайти під бар'єром, стріли необхідні для луків і відрізняють палицю від зброї.","","False","ItAm_Arrow_description","",""
"Content/Items/Ranged_weapons.d:592","Wykonane z materiałów dostępnych pod barierą, strzały te są niezbędne","Виготовлені з матеріалів, які можна знайти під бар'єром,","","False","ItAm_Arrow_description_1","",""
"Content/Items/Ranged_weapons.d:595","do łuków i stanowią różnicę między patykiem a bronią.","стріли необхідні для луків і відрізняють палицю від зброї.","","False","ItAm_Arrow_description_2","",""
"Content/Items/Ranged_weapons.d:618","Bełt","Болт","","False","ItAm_Bolt","",""
"Content/Items/Ranged_weapons.d:618","Wykonane z myślą o kuszach preferowanych przez strażników Starego Obozu. Ich świst w powietrzu często ucisza spór, zanim do niego dojdzie.","Зроблено для арбалетів, які полюбляють вартові Старого Табору. Їхній свист у повітрі часто змушує незгодних замовкнути ще до того, як вони починають базікати.","","False","ItAm_Bolt_description","",""
"Content/Items/Ranged_weapons.d:620","Wykonane z myślą o kuszach preferowanych przez strażników Starego Obozu.","Зроблено для арбалетів, які полюбляють вартові Старого Табору. Їхній свист у","","False","ItAm_Bolt_description_1","",""
"Content/Items/Ranged_weapons.d:623","Ich świst w powietrzu często ucisza spór, zanim do niego dojdzie.","повітрі часто змушує незгодних замовкнути ще до того, як вони починають базікати.","","False","ItAm_Bolt_description_2","",""
"Content/Items/Weapons.d:10","Miecz Thorusa","Меч Торуса","","False","Thorus_Schwert.name","",""
"Content/Items/Weapons.d:40","Gniew Innosa","Гнів Інноса","","False","Innos_Zorn.name","",""
"Content/Items/Weapons.d:70","Miecz Blizny","Меч Шраму","","False","Scars_Schwert.name","",""
"Content/Items/Weapons.d:101","Miecz Arto","Меч Арто","","False","Artos_Schwert.name","",""
"Content/Items/Weapons.d:131","Prawo Kruka","Закон Ворона","","False","Rabenrecht.name","",""
"Content/Items/Weapons.d:161","Cios łapą","Удар лапи","","False","Prankenhieb.name","",""
"Content/Items/Weapons.d:189","Łuk Diego","Лук Дієґо","","False","ItRw_Bow_Diego","",""
