"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Items/Melee_weapons.d:1953","Wściekła stal","愤焰钢刃","","False","ItMw_2H_Sword_Heavy_03.name","",""
"Content/Items/Melee_weapons.d:1980","Mściwa stal","复仇钢刃","","False","ItMw_2H_Sword_Heavy_04.name","",""
"Content/Items/Melee_weapons.d:2009","Topór wojenny","战斧","","False","ItMw_2H_Axe_Heavy_01.name","",""
"Content/Items/Melee_weapons.d:2036","Krzyk wojownika","战吼斧","","False","ItMw_2H_Axe_Heavy_02.name","",""
"Content/Items/Melee_weapons.d:2063","Pięść barbarzyńcy","野性重拳斧","","False","ItMw_2H_Axe_Heavy_03.name","",""
"Content/Items/Melee_weapons.d:2090","Pięść trolla","巨魔铁拳斧","","False","ItMw_2H_Axe_Heavy_04.name","",""
"Content/Items/Melee_weapons.d:2121","Krush Varrok","克鲁瓦洛克","","False","ItMw2hOrcSword01.name","",""
"Content/Items/Melee_weapons.d:2148","Krush Pach","克鲁帕奇","","False","ItMw2hOrcAxe01.name","",""
"Content/Items/Melee_weapons.d:2175","Krush UrRok","克鲁乌罗克","","False","ItMw2hOrcAxe02.name","",""
"Content/Items/Melee_weapons.d:2202","Krush Agash","克鲁阿加什","","False","ItMw2hOrcAxe03.name","",""
"Content/Items/Melee_weapons.d:2229","Krush BrokDar","克鲁布鲁克达","","False","ItMw2hOrcAxe04.name","",""
"Content/Items/Melee_weapons.d:2256","Krush Karrok","克鲁卡鲁克","","False","ItMw2hOrcMace01.name","",""
"Content/Items/Melee_weapons.d:2281","Grachtnakk","格拉赫纳克","","False","ItRwOrcstaff.name","",""
"Content/Items/Melee_weapons.d:2307","ShaBaNakk","沙巴纳克","","False","ItRwUdOrcstaff.name","",""
"Content/Items/Melee_weapons.d:2320","Zardzewiały miecz","生锈的剑","","False","ItMw_1H_Sword_Old_01__BUSY","",""
"Content/Items/Melee_weapons.d:2320","Relikt dawnych czasów Kolonii. Ten zniszczony oręż nadal jest używany przez nowych przybyszy.","殖民地早期的遗留物，新来的人仍然在用这种磨损的刀。","","","ItMw_1H_Sword_Old_01_description","",""
"Content/Items/Melee_weapons.d:2322","Relikt dawnych czasów Kolonii. Ten zniszczony oręż","殖民地早期的遗留物，","","False","ItMw_1H_Sword_Old_01_description_1","",""
"Content/Items/Melee_weapons.d:2327","nadal jest używany przez nowych przybyszy.","新来的人仍然在用这种磨损的刀。","","False","ItMw_1H_Sword_Old_01_description_2","",""
"Content/Items/MISC.d:57","Niezbędny dla tych, którzy potrafią otwierać to, co jest zamknięte.","对于擅长开锁的人来说必不可少的工具。","","","ItKe_Lockpick_description","",""
"Content/Items/MISC.d:60","Wytrych","开锁器","","False","ItKeLockpick.name","",""
"Content/Items/MISC.d:82","Klucz","钥匙","","False","ItKeKey1.name","",""
"Content/Items/MISC.d:99","Klucz","钥匙","","False","ItKeKey2.name","",""
"Content/Items/MISC.d:116","Klucz","钥匙","","False","ItKeKey3.name","",""
"Content/Items/MISC.d:133","Klucz","钥匙","","False","ItKeKey4.name","",""
"Content/Items/MISC.d:148","Klucz Cavalorna","骑士的钥匙","","False","ItKeCavalorn01.name","",""
"Content/Items/MISC.d:171","Rozdrabniacz","沼泽草捣碎器","","False","ItMiStomper.name","",""
"Content/Items/MISC.d:189","Młotek","锤子","","False","ItMiHammer.name","",""
"Content/Items/MISC.d:207","Drewniana łyżka","木勺子","","False","ItMiScoop.name","",""
"Content/Items/MISC.d:226","Kolba","实验室瓶","","False","ItMiFlask.name","",""
"Content/Items/MISC.d:246","Stal","生钢","","False","ItMiSwordraw.name","",""
"Content/Items/MISC.d:263","Rozgrzana stal","炽热的钢","","False","ItMiSwordrawhot.name","",""
"Content/Items/MISC.d:280","Rozgrzane ostrze","炽热的刀片","","False","ItMiSwordbladehot.name","",""
"Content/Items/MISC.d:297","Ostrze","刀刃","","False","ItMiSwordblade.name","",""
"Content/Items/MISC.d:321","Pochodnia","火把","","False","ItLsTorchFirespit.name","",""
"Content/Items/MISC.d:338","Namacalne połączenie ze światem zewnętrznym. Jej melodie pomagają zachować zdrowy rozsądek i kulturę, przez co instrument jest nie mniej cenny niż ruda.","与外界联系的有形体现。它的旋律维系着理性与文化，其价值不输给任何一块矿石。","","","ItMi_Lute_description","",""
"Content/Items/MISC.d:339","Namacalne połączenie ze światem zewnętrznym. Jej melodie pomagają zachować","与外界联系的有形体现。它的旋律维系着理性与","","False","ItMi_Lute_description_1","",""
"Content/Items/MISC.d:340","zdrowy rozsądek i kulturę, przez co instrument jest nie mniej cenny niż ruda.","文化，其价值不输给任何一块矿石。","","False","ItMi_Lute_description_2","",""
"Content/Items/MISC.d:347","Lutnia","琵琶","","False","ItMiLute.name","",""
"Content/Items/MISC.d:371","Liść palmowy","棕榈叶","","False","ItMiWedel.name","",""
"Content/Items/MISC.d:385","Szczotki te są czymś więcej niż tylko narzędziem do czyszczenia – są niezbędne do utrzymania broni, pancerzy i zdrowia w dobrym stanie w trudnych warunkach panujących w Kolonii.","这种刷子不仅仅是一种清洁工具，在殖民地恶劣的条件下，它对于维护武器、盔甲还有维持健康也是至关重要的。","","","ItMi_Stuff_Brush_description","",""
"Content/Items/MISC.d:386","Szczotki te są czymś więcej niż tylko narzędziem do czyszczenia –","这种刷子不仅仅是一种清洁工具，","","False","ItMi_Stuff_Brush_description_1","",""
"Content/Items/MISC.d:387","są niezbędne do utrzymania broni, pancerzy i zdrowia w dobrym stanie","在殖民地恶劣的条件下，它对于维护武","","False","ItMi_Stuff_Brush_description_2","",""
"Content/Items/MISC.d:389","w trudnych warunkach panujących w Kolonii.","器、盔甲还有维持健康也是至关重要的。","","False","ItMi_Stuff_Brush_description_3","",""
"Content/Items/MISC.d:396","Szczotka","刷子","","False","ItMiBrush.name","",""
"Content/Items/MISC.d:415","Zielony Nowicjusz","绿色新手","","False","ItMiJoint_1.name","",""
"Content/Items/MISC.d:436","Mrok Północy","北黑","","False","ItMiJoint_2.name","",""
"Content/Items/MISC.d:460","Zew nocy","召唤咒","","False","ItMiJoint_3.name","",""
"Content/Items/MISC.d:476","Siła napędowa Kolonii. Unikalne właściwości sprawiają, że jest zarówno walutą, jak i pożądanym zasobem, kształtując tym samym dynamikę władzy w Kolonii i królestwie.","殖民地的命脉。它的独特属性使其既是货币，也是人人觊觎的资源，在殖民地和王国的权力运作中发挥着决定性的作用。","","","ItMi_Orenugget_description","",""
"Content/Items/MISC.d:478","Siła napędowa Kolonii. Unikalne właściwości sprawiają, że jest","殖民地的命脉。它的独特属性使其既是货币，","","False","ItMi_Orenugget_description_1","",""
"Content/Items/MISC.d:479","zarówno walutą, jak i pożądanym zasobem, kształtując tym samym","也是人人觊觎的资源，在殖民地和王","","False","ItMi_Orenugget_description_2","",""
"Content/Items/MISC.d:482","dynamikę władzy w Kolonii i królestwie.","国的权力运作中发挥着决定性的作用。","","False","ItMi_Orenugget_description_3","",""
"Content/Items/MISC.d:489","Bryłka rudy","矿石","","False","ItMiNugget.name","",""
"Content/Items/MISC.d:503","Niezastąpiona do poruszania się po zdradliwych, pogrążonych w mroku obszarach Kolonii. Może być używana jako prowizoryczna broń przeciwko bestiom, czasami z ognistymi efektami.","在穿越殖民地危险的黑暗区域时必不可少的道具。可以用作对付野兽的临时武器，有时会造成火灾。","","","ItMw_1H_Torch_description","",""
"Content/Items/MISC.d:505","Niezastąpiona do poruszania się po zdradliwych, pogrążonych","在穿越殖民地危险的黑暗区域时","","False","ItMw_1H_Torch_description_1","",""
"Content/Items/MISC.d:506","w mroku obszarach Kolonii. Może być używana jako prowizoryczna","必不可少的道具。可以用作对付","","False","ItMw_1H_Torch_description_2","",""
"Content/Items/MISC.d:509","broń przeciwko bestiom, czasami z ognistymi efektami.","野兽的临时武器，有时会造成火灾。","","False","ItMw_1H_Torch_description_3","",""
"Content/Items/MISC.d:516","Pochodnia","火把","","False","ItLsTorch.name","",""
"Content/Items/MISC.d:535","Płonąca pochodnia","燃烧的火把","","False","ItLsTorchburning.name","",""
"Content/Items/MISC.d:552","Pochodnia","火把","","False","ItLsTorchburned.name","",""
"Content/Items/MISC.d:576","Bagienne ziele","沼泽草","","False","ItMi_Plants_Swampherb_01.name","",""
"Content/Items/MISC.d:585","Ceniona odrobina radości w Kolonii, często używana do palenia miejscowych ziół.","殖民地里珍贵的慰藉物，通常与当地的烟草一起使用。","","","ItMi_Stuff_Pipe_01_description","",""
"Content/Items/MISC.d:586","Ceniona odrobina radości w Kolonii,","殖民地里珍贵的慰藉物，","","False","ItMi_Stuff_Pipe_01_description_1","",""
"Content/Items/MISC.d:591","często używana do palenia miejscowych ziół.","通常与当地的烟草一起使用。","","False","ItMi_Stuff_Pipe_01_description_2","",""
"Content/Items/MISC.d:597","Fajka","烟斗","","False","ItMi_Stuff_Pipe_01.name","",""
"Content/Items/MISC.d:614","Brzytwa","剃刀","","False","ItMi_Stuff_Barbknife_01.name","",""
"Content/Items/MISC.d:622","Pozostałość po życiu przed powstaniem bariery. Niegdyś była cenna w Myrtanie, ale pod barierą jest bezwartościowa.","结界出现前的生活的遗留之物。曾经在米尔塔纳价值不菲，如今在结界之下一文不值。","","","ItMi_Oldcoin_01_description","",""
"Content/Items/MISC.d:624","Pozostałość po życiu przed powstaniem bariery.","结界出现前的生活的遗留之物。曾经在米尔","","False","ItMi_Oldcoin_01_description_1","",""
"Content/Items/MISC.d:627","Niegdyś była cenna w Myrtanie, ale pod barierą jest bezwartościowa.","塔纳价值不菲，如今在结界之下一文不值。","","False","ItMi_Oldcoin_01_description_2","",""
"Content/Items/MISC.d:635","Moneta","硬币","","False","ItMi_Stuff_OldCoin_01.name","",""
"Content/Items/MISC.d:653","Moneta","硬币","","False","ItMi_Stuff_OldCoin_02.name","",""
"Content/Items/MISC.d:663","Zużyte metalowe naczynie. Przypomina, że nawet więźniowie muszą jeść.","破旧的金属盘子。提醒着人们即使是囚犯也需要吃饭。","","","ItMi_Stuff_Plate_01_description","",""
"Content/Items/MISC.d:671","Talerz","盘子","","False","ItMi_Stuff_Plate_01.name","",""
"Content/Items/MISC.d:688","Świecznik","烛台","","False","ItMi_Stuff_Candel_01.name","",""
"Content/Items/MISC.d:700","Widział wiele toastów. Często jedyny luksus w skromnym dobytku Kopacza.","见证了众多推杯换盏的场面。这往往是矿工微薄的个人财产中唯一的奢侈品。","","","ItMi_Stuff_Cup_01_description","",""
"Content/Items/MISC.d:708","Kubek","玻璃杯","","False","ItMi_Stuff_Cup_01.name","",""
"Content/Items/MISC.d:725","Puchar","高脚杯","","False","ItMi_Stuff_Cup_02.name","",""
"Content/Items/MISC.d:740","Sztućce","餐具","","False","ItMi_Stuff_Silverware_01.name","",""
"Content/Items/MISC.d:759","Patelnia","平底锅","","False","ItMi_Stuff_Pan_01.name","",""
"Content/Items/MISC.d:765","Wszechobecne we wszystkich obozach. Te proste dzbany są kluczowe w dystrybucji wody.","在各个营地都随处可见的简单水壶，对于用水的分配至关重要。","","","ItMi_Stuff_Mug_01_description","",""
"Content/Items/MISC.d:767","Wszechobecne we wszystkich obozach. Te proste dzbany","在各个营地都随处可见的简单水壶，","","False","ItMi_Stuff_Mug_01_description_1","",""
"Content/Items/MISC.d:772","są kluczowe w dystrybucji wody.","对于用水的分配至关重要。","","False","ItMi_Stuff_Mug_01_description_2","",""
"Content/Items/MISC.d:779","Dzban","水罐","","False","ItMi_Stuff_Mug_01.name","",""
"Content/Items/MISC.d:786","Naczynia będące wspomnieniem po handlu przed powstaniem Kolonii, pełnią obecnie wiele funkcji w obozie.","这种容器是前殖民地贸易的遗物，如今在营地生活中发挥着多种用途。","","","ItMi_Stuff_Amphore_01_description","",""
"Content/Items/MISC.d:787","Naczynia będące wspomnieniem po handlu przed powstaniem","这种容器是前殖民地贸易的遗物，","","False","ItMi_Stuff_Amphore_01_description_1","",""
"Content/Items/MISC.d:793","Kolonii, pełnią obecnie wiele funkcji w obozie.","如今在营地生活中发挥着多种用途。","","False","ItMi_Stuff_Amphore_01_description_2","",""
"Content/Items/MISC.d:800","Amfora","油罐","","False","ItMi_Stuff_Amphore_01.name","",""
"Content/Items/MISC.d:818","Posążek","雕像","","False","ItMi_Stuff_Idol_Ogront_01.name","",""
"Content/Items/MISC.d:838","Siarka","硫磺","","False","ItMi_Alchemy_Sulphur_01.name","",""
"Content/Items/MISC.d:855","Rtęć","水银","","False","ItMi_Alchemy_Quicksilver_01.name","",""
"Content/Items/MISC.d:873","Sól","盐","","False","ItMi_Alchemy_Salt_01.name","",""
"Content/Items/MISC.d:889","Olej syrianiczny","植物油","","False","ItMi_Alchemy_Syrianoil_01.name","",""
"Content/Items/MISC.d:904","Sadło kretoszczura","鼹鼠润滑脂","","False","ItMi_Alchemy_Moleratlubric_01.name","",""
"Content/Items/MISC.d:923","Czysty alkohol","纯酒精","","False","ItMi_Alchemy_Alcohol_01.name","",""
"Content/Items/Potions.d:67","Esencja magicznej energii","魔力的本质","","False","ItFo_Potion_Mana_01.description","",""
"Content/Items/Potions.d:93","Wyciąg magicznej energii","魔法摘录","","False","ItFo_Potion_Mana_02.description","",""
"Content/Items/Potions.d:119","Eliksir magicznej energii","魔术能量","","False","ItFo_Potion_Mana_03.description","",""
"Content/Items/Potions.d:148","Eliksir","长生不老药","","False","ItFo_Potion_Elixier.description","",""
"Content/Items/Potions.d:164","Mikstura lecznicza uwarzona z rzadkich ziół. Jej błyskawiczne właściwości lecznicze uratowały już niezliczone istnienia, więc nie ma co się dziwić, że utalentowani alchemicy są niezwykle cenieni w Kolonii.","用稀有药草酿造的治疗药水。它快速治疗的特性拯救了无数生命，使熟练的炼金术士在殖民地备受推崇","","","ItFo_Potion_Health_01_description","",""
"Content/Items/Potions.d:165","Mikstura lecznicza uwarzona z rzadkich ziół. Jej błyskawiczne właściwości","用稀有药草酿造的治疗药水。","","False","ItFo_Potion_Health_01_description_1","",""
"Content/Items/Potions.d:166","lecznicze uratowały już niezliczone istnienia, więc nie ma co się dziwić,","快速治疗的特性拯救了无数生命，","","False","ItFo_Potion_Health_01_description_2","",""
"Content/Items/Potions.d:167","że utalentowani alchemicy są niezwykle cenieni w Kolonii.","使熟练的炼金术士在殖民地备受推崇","","False","ItFo_Potion_Health_01_description_3","",""
"Content/Items/Potions.d:182","Esencja uzdrawiająca","治愈的本质","","False","ItFo_Potion_Health_01.description","",""
"Content/Items/Potions.d:210","Wyciąg uzdrawiający","疗法的提取","","False","ItFo_Potion_Health_02.description","",""
"Content/Items/Potions.d:236","Eliksir uzdrawiający","疗养精神病","","False","ItFo_Potion_Health_03.description","",""
"Content/Items/Potions.d:269","Napój z pełzaczy","爬虫药水","","False","ItFo_Potion_Elixier_Egg.description","",""
"Content/Items/Potions.d:269","Pozwala nawiązać kontakt ze Śniącym.","","","","ItFo_Potion_Elixier_Egg.TEXT[0]","",""
"Content/Items/Potions.d:298","Esencja siły","力量的本质","","False","ItFo_Potion_Strength_01.description","",""
"Content/Items/Potions.d:323","Wyciąg siły","力量提取","","False","ItFo_Potion_Strength_02.description","",""
"Content/Items/Potions.d:348","Eliksir siły","力量精神病","","False","ItFo_Potion_Strength_03.description","",""
"Content/Items/Potions.d:378","Esencja zwinności","灵巧的本质","","False","ItFo_Potion_Dex_01.description","",""
"Content/Items/Potions.d:403","Wyciąg zwinności","敏捷提取物","","False","ItFo_Potion_Dex_02.description","",""
"Content/Items/Potions.d:428","Eliksir zwinności","灵巧性的精神素","","False","ItFo_Potion_Dex_03.description","",""
"Content/Items/Potions.d:456","Napój potęgi","力量","","False","ItFo_Potion_Master_01.description","",""
"Content/Items/Potions.d:487","Napój władzy","至高无上的药水","","False","ItFo_Potion_Master_02.description","",""
"Content/Items/Potions.d:521","Esencja życia","生命的本质","","False","ItFo_Potion_Health_Perma_01.description","",""
"Content/Items/Potions.d:546","Wyciąg życia","生命的提取","","False","ItFo_Potion_Health_Perma_02.description","",""
"Content/Items/Potions.d:571","Eliksir życia","生命的长生不老药","","False","ItFo_Potion_Health_Perma_03.description","",""
"Content/Items/Potions.d:599","Esencja ducha","精神","","False","ItFo_Potion_Mana_Perma_01.description","",""
"Content/Items/Potions.d:625","Wyciąg ducha","extract","","False","ItFo_Potion_Mana_Perma_02.description","",""
"Content/Items/Potions.d:651","Eliksir ducha","精神","","False","ItFo_Potion_Mana_Perma_03.description","",""
"Content/Items/Potions.d:681","Napój lekkości","迅速的药水","","False","ItFo_Potion_Haste_01.description","",""
"Content/Items/Potions.d:682","Pozwala na krótkotrwały sprint.","","","","ItFo_Potion_Haste_01.TEXT[1]","",""
"Content/Items/Potions.d:708","Napój szybkości","速度的药水","","False","ItFo_Potion_Haste_02.description","",""
"Content/Items/Potions.d:709","Pozwala graczowi szybciej biegać.","","","","ItFo_Potion_Haste_02.TEXT[1]","",""
"Content/Items/Potions.d:735","Napój przyspieszenia","匆忙的药水","","False","ItFo_Potion_Haste_03.description","",""
"Content/Items/Potions.d:736","Pozwala graczowi na dłuższe sprinty.","","","","ItFo_Potion_Haste_03.TEXT[1]","",""
"Content/Items/Ranged_weapons.d:2","Prymitywnie wykonany krótki łuk o asymetrycznych ramionach. Popularny wśród początkujących myśliwych i zdesperowanych więźniów.","一把制作粗糙、弓臂不对称的短弓。在新手猎人和走投无路的囚犯之间十分流行。","","","ItRw_Bow_Small_01_description","",""
"Content/Items/Ranged_weapons.d:3","Prymitywnie wykonany krótki łuk o asymetrycznych ramionach.","一把制作粗糙、弓臂不对称的短弓。","","False","ItRw_Bow_Small_01_description_1","",""
"Content/Items/Ranged_weapons.d:4","Popularny wśród początkujących myśliwych i zdesperowanych więźniów.","在新手猎人和走投无路的囚犯之间十分流行。","","False","ItRw_Bow_Small_01_description_2","",""
"Content/Items/Ranged_weapons.d:7","Krótki łuk","短弓","","False","ItRw_Bow_Small_01.name","",""
"Content/Items/Ranged_weapons.d:32","Kompaktowy drewniany krótki łuk. Jego prosta konstrukcja sprawia, że jest popularny wśród Cieni i łuczników w Nowym Obozie.","紧凑的木制短弓。其简单的设计使其广受影者和新营地的弓箭手欢迎。","","","ItRw_Bow_Small_02_description","",""
"Content/Items/Ranged_weapons.d:33","Kompaktowy drewniany krótki łuk. Jego prosta konstrukcja sprawia,","紧凑的木制短弓。其简单的设计使其","","False","ItRw_Bow_Small_02_description_1","",""
"Content/Items/Ranged_weapons.d:34","że jest popularny wśród Cieni i łuczników w Nowym Obozie.","广受影者和新营地的弓箭手欢迎。","","False","ItRw_Bow_Small_02_description_2","",""
"Content/Items/Ranged_weapons.d:39","Łuk kawaleryjski","骑手的弓","","False","ItRw_Bow_Small_02.name","",""
"Content/Items/Ranged_weapons.d:65","Łuk polowy","场弓","","False","ItRw_Bow_Small_03.name","",""
"Content/Items/Ranged_weapons.d:84","Krótki łuk z ciemnego drewna z ramionami wzmocnionymi metalem. Preferowany przez wpływowych Cieni ze względu na moc i precyzję.","深色木质短弓，带有金属加固的弓臂。其威力和精确度深受影者们的青睐。","","","ItRw_Bow_Small_04_description","",""
"Content/Items/Ranged_weapons.d:85","Krótki łuk z ciemnego drewna z ramionami wzmocnionymi metalem.","深色木质短弓，带有金属加固的弓臂。","","False","ItRw_Bow_Small_04_description_1","",""
"Content/Items/Ranged_weapons.d:86","Preferowany przez wpływowych Cieni ze względu na moc i precyzję.","其威力和精确度深受影者们的青睐。","","False","ItRw_Bow_Small_04_description_2","",""
"Content/Items/Ranged_weapons.d:91","Łuk myśliwski","狩猎弓","","False","ItRw_Bow_Small_04.name","",""
"Content/Items/Ranged_weapons.d:117","Kościany łuk","骨弓","","False","ItRw_Bow_Small_05.name","",""
"Content/Items/Ranged_weapons.d:140","Długi, lekko zakrzywiony drewniany łuk. Prosta konstrukcja bez owijki. Popularny wśród mieszkańców Nowego Obozu ze względu na swój zasięg.","长而略微弯曲的木弓。设计简单，握把处没有包裹。因其较远的射程而在新营地的居民中十分流行。","","","ItRw_Bow_Long_01_description","",""
"Content/Items/Ranged_weapons.d:141","Długi, lekko zakrzywiony drewniany łuk. Prosta konstrukcja bez owijki.","长而略微弯曲的木弓。设计简单，握把处没有包裹。","","False","ItRw_Bow_Long_01_description_1","",""
"Content/Items/Ranged_weapons.d:142","Popularny wśród mieszkańców Nowego Obozu ze względu na swój zasięg.","因其较远的射程而在新营地的居民中十分流行。","","False","ItRw_Bow_Long_01_description_2","",""
"Content/Items/Ranged_weapons.d:148","Długi łuk","长弓","","False","ItRw_Bow_Long_01.name","",""
"Content/Items/Ranged_weapons.d:174","Łuk kolczasty","树篱弓","","False","ItRw_Bow_Long_02.name","",""
"Content/Items/Ranged_weapons.d:198","Łuk wierzbowy","柳弓","","False","ItRw_Bow_Long_03.name","",""
"Content/Items/Ranged_weapons.d:222","Łuk dębowy","橡树弓","","False","ItRw_Bow_Long_04.name","",""
"Content/Items/Ranged_weapons.d:247","Wilcze kły","沃尔夫·史德（Wolfshredder）","","False","ItRw_Bow_Long_05.name","",""
"Content/Items/Ranged_weapons.d:270","Podmuch wiatru","断风","","False","ItRw_Bow_Long_06.name","",""
"Content/Items/Ranged_weapons.d:293","Łuk żołnierski","军队弓","","False","ItRw_Bow_Long_07.name","",""
"Content/Items/Ranged_weapons.d:318","Łuk z poroża","喇叭弓","","False","ItRw_Bow_Long_08.name","",""
"Content/Items/Ranged_weapons.d:342","Łuk Nimroda","尼姆罗德弓","","False","ItRw_Bow_Long_09.name","",""
"Content/Items/Ranged_weapons.d:368","Łuk wojenny","战争弓","","False","ItRw_Bow_War_01.name","",""
"Content/Items/Ranged_weapons.d:392","Pogromca orków","兽人追逐者","","False","ItRw_Bow_War_02.name","",""
"Content/Items/Ranged_weapons.d:416","Gromowładny","风暴弓","","False","ItRw_Bow_War_03.name","",""
"Content/Items/Ranged_weapons.d:440","Piekielny łuk","恶魔弓","","False","ItRw_Bow_War_04.name","",""
"Content/Items/Ranged_weapons.d:464","Łuk śmierci","死亡弓","","False","ItRw_Bow_War_05.name","",""
"Content/Items/Ranged_weapons.d:484","Lekka drewniana kusza z metalowymi wzmocnieniami. Popularna wśród Strażników Starego Obozu.","金属加固的轻巧木弩。深受旧营地守卫的欢迎。","","","ItRw_Crossbow_01_description","",""
"Content/Items/Ranged_weapons.d:486","Lekka drewniana kusza z metalowymi wzmocnieniami.","金属加固的轻巧木弩。","","False","ItRw_Crossbow_01_description_1","",""
"Content/Items/Ranged_weapons.d:487","Popularna wśród Strażników Starego Obozu.","深受旧营地守卫的欢迎。","","False","ItRw_Crossbow_01_description_2","",""
"Content/Items/Ranged_weapons.d:493","Lekka kusza","轻cross","","False","ItRw_Crossbow_01.name","",""
"Content/Items/Ranged_weapons.d:519","Kusza","弩","","False","ItRw_Crossbow_02.name","",""
"Content/Items/Ranged_weapons.d:544","Ciężka kusza","重cross","","False","ItRw_Crossbow_03.name","",""
"Content/Items/Ranged_weapons.d:568","Kusza wojenna","战争的cross","","False","ItRw_Crossbow_04.name","",""
"Content/Items/Ranged_weapons.d:590","Strzała","箭","","","ItAm_Arrow","",""
"Content/Items/Ranged_weapons.d:590","Wykonane z materiałów dostępnych pod barierą, strzały te są niezbędne do łuków i stanowią różnicę między patykiem a bronią.","这些箭由结界材料制成，是使用弓箭的必需品。没有箭的弓不是武器，而是一根弯木棍。","","","ItAm_Arrow_description","",""
"Content/Items/Ranged_weapons.d:592","Wykonane z materiałów dostępnych pod barierą, strzały te są niezbędne","这些箭由结界材料制成，是使用弓箭的必需品。","","False","ItAm_Arrow_description_1","",""
"Content/Items/Ranged_weapons.d:595","do łuków i stanowią różnicę między patykiem a bronią.","没有箭的弓不是武器，而是一根弯木棍。","","False","ItAm_Arrow_description_2","",""
"Content/Items/Ranged_weapons.d:618","Bełt","弩箭","","","ItAm_Bolt","",""
"Content/Items/Ranged_weapons.d:618","Wykonane z myślą o kuszach preferowanych przez strażników Starego Obozu. Ich świst w powietrzu często ucisza spór, zanim do niego dojdzie.","专为旧营地卫兵喜欢用的弩而制作。弩箭在空中的呼啸声总是能提前压制住闹事的声音。","","","ItAm_Bolt_description","",""
"Content/Items/Ranged_weapons.d:620","Wykonane z myślą o kuszach preferowanych przez strażników Starego Obozu.","专为旧营地卫兵喜欢用的弩而制作。弩箭在空","","False","ItAm_Bolt_description_1","",""
"Content/Items/Ranged_weapons.d:623","Ich świst w powietrzu często ucisza spór, zanim do niego dojdzie.","中的呼啸声总是能提前压制住闹事的声音。","","False","ItAm_Bolt_description_2","",""
"Content/Items/Weapons.d:10","Miecz Thorusa","索拉斯的剑","","False","Thorus_Schwert.name","",""
"Content/Items/Weapons.d:40","Gniew Innosa","Innos的愤怒","","False","Innos_Zorn.name","",""
"Content/Items/Weapons.d:70","Miecz Blizny","疤痕的剑","","False","Scars_Schwert.name","",""
"Content/Items/Weapons.d:101","Miecz Arto","奥托的剑","","False","Artos_Schwert.name","",""
"Content/Items/Weapons.d:131","Prawo Kruka","乌鸦的权力","","False","Rabenrecht.name","",""
"Content/Items/Weapons.d:161","Cios łapą","爪子的拳","","False","Prankenhieb.name","",""
"Content/Items/Weapons.d:189","Łuk Diego","迪亚哥的弓","","","ItRw_Bow_Diego","",""
"Content/Items/Weapons.d:190","Ten mistrzowsko wykonany długi łuk jest zarówno symbolem przywództwa Diego, jak i orężem.","这把精心制作的长弓不仅是一件武器，也是迪亚哥领导地位的象征。","","","ItRw_Bow_Diego_description","",""
"Content/Items/Weapons.d:191","Ten mistrzowsko wykonany długi łuk jest zarówno","这把精心制作的长弓不仅是一件武器，","","False","ItRw_Bow_Diego_description_1","",""
"Content/Items/Weapons.d:192","symbolem przywództwa Diego, jak i orężem.","也是迪亚哥领导地位的象征。","","False","ItRw_Bow_Diego_description_2","",""
"Content/Items/Weapons.d:226","Miecz Świstaka","惠斯勒的剑","","False","Whistlers_Schwert.name","",""
"Content/Items/Weapons.d:259","Kostur Światła","灯的工作人员","","False","Stab_des_Lichts.name","",""
"Content/Items/Weapons.d:289","Miecz Kaloma","卡拉姆的肮脏","","False","Kaloms_Schwert.name","",""
"Content/Items/Weapons.d:319","Negocjator Lestera","莱斯特的调解人","","False","Streitschlichter.name","",""
"Content/Items/Weapons.d:349","Czerwony Wiatr","红风","","False","Roter_Wind.name","",""
"Content/Items/Weapons.d:379","Pałka Namiba","纳米布的俱乐部","","False","Namibs_Keule.name","",""
"Content/Items/Weapons.d:409","Pałka Oruna","睡眠俱乐部","","False","Oruns_Keule.name","",""
"Content/Items/Weapons.d:439","Pałka Fortuno","财富俱乐部","","False","Fortunos_Keule.name","",""
"Content/Items/Weapons.d:473","Topór Lee","李的斧头","","False","Lees_Axt.name","",""
"Content/Items/Weapons.d:502","Topór Orika","奥里克的斧头","","False","Oriks_Axt.name","",""
"Content/Items/Weapons.d:532","Topór Torlofa","Torlof的斧头","","False","Torlofs_Axt.name","",""
"Content/Items/Weapons.d:562","Siekacz Corda","科德的ce夫","","False","Cords_Spalter.name","",""
"Content/Items/Weapons.d:593","Zemsta Gorna","戈恩的报仇","","False","Gorns_Rache.name","",""
"Content/Items/Weapons.d:623","Topór Laresa","房屋的斧头","","False","Lares_Axt.name","",""
"Content/Items/Weapons.d:654","Łuk Wilka","沃尔夫的弓","","False","Wolfs_Bogen.name","",""
"Content/Items/Weapons.d:683","Topór Silasa","西拉斯的斧头","","False","Silas_Axt.name","",""
"Content/Items/Weapons.d:713","Berło","权杖","","False","Heerscherstab.name","",""
"Content/Items/NyrasPrologueDemake/Food.d:9","Ziemniak","土豆","","","ItFo_Potato","",""
"Content/Items/NyrasPrologueDemake/Food.d:10","Bulwy, stanowiące podstawowy posiłek we wszystkich","这种块茎是所有营地的主食，","","False","ItFo_Potato_description_1","",""
