"Content/Story/Text.d:588","Szata Arcymaga","Chtěl bych nosit vznešené roucho Vody.","","","NAME_SaturasHighRobe","",""
"Content/Story/Text.d:589","Ciężka Zbroja Cienia. Broń 40, Pociski 5, Ogień 20","Těžká zbroj Stínů. Ochrana: Zbraně 40, Šípy 5, Oheň 20","","","NAME_DiegoHeavyShadows","",""
"Content/Story/Text.d:590","Ciężka Zbroja Strażnika. Broń 70, Pociski 10, Ogień 35","Těžká zbroj stráže. Ochrana: Zbraně 70, Šípy 10, Oheň 35","","","NAME_StoneHeavyGuards","",""
"Content/Story/Text.d:591","Zbroja Strażnika. Broń 55, Pociski 10, Ogień 25","Zbroj stráže. Ochrana: Zbraně 55, Šípy 10, Oheň 25","","","NAME_StoneGuards","",""
"Content/Story/Text.d:592","Pancerz Szkodnika. Broń 35, Pociski 5, Ogień 15","Zbroj bandity. Ochrana: Zbraně 35, Šípy 5, Oheň 15","","","NAME_WolfBandits","",""
"Content/Story/Text.d:593","Ciężki Pancerz Szkodnika. Broń 40, Pociski 5, Ogień 20","Těžká zbroj bandity. Ochrana: Zbraně 40, Šípy 5, Oheň 20","","","NAME_WolfHeavyBandits","",""
"Content/Story/Text.d:594","Pancerz Najemnika. Broń 55, Pociski 10, Ogień 25","Zbroj žoldáka. Ochrana: Zbraně 55, Šípy 10, Oheň 25","","","NAME_LeeMercs","",""
"Content/Story/Text.d:596","Ciężki Pancerz Najemnika. Broń 70, Pociski 10, Ogień 35","Těžká zbroj žoldáka. Ochrana: Zbraně 70, Šípy 10, Oheň 35","","","NAME_LeeHeavyMercs","",""
"Content/Story/Text.d:597","Lekkie Spodnie Kopacza. Broń 10, Ogień 5","Lehké kalhoty kopáče. Ochrana: Zbraně 10, Oheň 5","","","NAME_FiskLightDiggers","",""
"Content/Story/Text.d:598","Spodnie Kopacza. Broń 15, Ogień 5","Kalhoty kopáče. Ochrana: Zbraně 15, Oheň 5","","","NAME_FiskDiggers","",""
"Content/Story/Text.d:603","Ciężka Zbroja Świątynna. Broń 70, Pociski 10, Ogień 35","Těžká zbroj templáře Ochrana: Zbraně 70, Šípy 10, Oheň 35","","","NAME_GorNaTothHeavyTpl","",""
"Content/Story/Text.d:604","Zbroja Świątynna. Broń 55, Pociski 10, Ogień 25","Zbroj templáře Ochrana: Zbraně 55, Šípy 10, Oheň 25","","","NAME_GorNaTothTpl","",""
"Content/Story/Text.d:605","Przepaska. Broń 15, Ogień 10","Bederní rouška. Ochrana: Zbraně 15, Oheň 10","","","NAME_TorwachenPsiRock","",""
"Content/Story/Text.d:619","Część zmian wejdzie w życie po zrestartowaniu komputera.","Některé změny v nastavení se projeví až po dalším spuštění","","","MENU_TEXT_NEEDS_RESTART","",""
"Content/Story/Text.d:627","Przyjmij","Souhlasit","","False","STR_INFO_TRADE_ACCEPT","",""
"Content/Story/Text.d:628","Odrzuć","Odmítnout","","False","STR_INFO_TRADE_RESET","",""
"Content/Story/Text.d:629","WSTECZ","ZPĚT","","","STR_INFO_TRADE_EXIT","",""
"Content/Story/Text.d:630","Badenixe","Badenixe","","","STR_BADENIXE","",""
"Content/Story/Text.d:632","Rozdział 1","Kapitola 1","","False","KapWechsel_1","",""
"Content/Story/Text.d:633","Witamy w Kolonii!","Vítej v Kolonii","","","KapWechsel_1_Text","",""
"Content/Story/Text.d:634","Rozdział 2","Kapitola 2","","False","KapWechsel_2","",""
"Content/Story/Text.d:635","Gniazdo pełzaczy","Hnízdo důlních červů","","","KapWechsel_2_Text","",""
"Content/Story/Text.d:636","Rozdział 3","Kapitola 3","","False","KapWechsel_3","",""
"Content/Story/Text.d:637","Starożytna magia","Artefakty pradávných sil","","","KapWechsel_3_Text","",""
"Content/Story/Text.d:638","Rozdział 4","Kapitola 4","","False","KapWechsel_4","",""
"Content/Story/Text.d:640","Xardas","Xardas","","False","KapWechsel_4_Text","",""
"Content/Story/Text.d:641","Rozdział 5","Kapitola 5","","False","KapWechsel_5","",""
"Content/Story/Text.d:642","Strażnicy portalu","Strážci portálu","","","KapWechsel_5_Text","",""
"Content/Story/Text.d:643","Rozdział 6","Kapitola 6","","False","KapWechsel_6","",""
"Content/Story/Text.d:644","Leże Śniącego","Spáčovy síně","","","KapWechsel_6_Text","",""
"Content/Story/Text.d:645","Rozwinięta umiejętność: ","","","","UI_Notification_SkillIncreasedFormat","",""
"Content/Story/Text.d:645","Broń jednoręczna","Jednoruční zbraně","","False","Skill_Melee_OneHanded","",""
"Content/Story/Text.d:645","Śmieć","","","","Item_Junk","",""
